time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-10T21:59:49.590Z,59.7578,-136.705,1.69,2.6,ml,,92,0.349,0.74,us,us10008rai,2017-05-30T05:03:05.528Z,"85km WNW of Skagway, Alaska",earthquake,1.7,0.8,0.056,42,reviewed,us,us
2017-05-10T21:58:21.770Z,37.6438,75.3063,8.12,5.4,mww,,31,2.898,0.92,us,us10008rah,2017-05-25T22:09:20.026Z,"131km ESE of Murghob, Tajikistan",earthquake,6.5,3.1,0.062,25,reviewed,us,us
2017-05-10T21:49:13.940Z,51.3719,-178.3332,4.71,2.9,ml,,207,0.485,0.23,us,us10008wc9,2017-06-01T21:59:43.040Z,"55km ENE of Amatignak Island, Alaska",earthquake,1.5,8.8,,,reviewed,us,ak
2017-05-10T21:35:57.030Z,51.4375,-178.3981,8.46,2.9,ml,,198,0.455,0.32,us,us10008wc7,2017-06-01T21:54:19.040Z,"52km SSW of Tanaga Volcano, Alaska",earthquake,2.6,1.4,,,reviewed,us,ak
2017-05-10T21:24:44.020Z,51.5082,-178.5339,3.89,3,ml,,194,0.305,0.43,us,us10008wc6,2017-06-01T21:51:19.040Z,"48km NE of Amatignak Island, Alaska",earthquake,2.5,8.7,,,reviewed,us,ak
2017-05-10T21:22:58.800Z,51.4479,-178.5013,1.99,3.1,ml,,196,0.368,0.53,us,us10008wc5,2017-06-01T03:26:06.040Z,"47km ENE of Amatignak Island, Alaska",earthquake,2.4,8.6,,,reviewed,us,ak
2017-05-10T21:13:20.750Z,34.6054,138.6113,220.48,4.2,mb,,94,0.36,0.58,us,us10008ra5,2017-05-24T01:51:21.732Z,"31km WSW of Shimoda, Japan",earthquake,7.4,6.2,0.069,59,reviewed,us,us
2017-05-10T20:58:51.542Z,51.6838,-178.5705,9.4,3,ml,,,,0.46,ak,ak16017763,2017-05-30T05:02:59.017Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T20:47:20.360Z,51.6639,-178.4366,10.9,2.9,ml,,,,0.58,ak,ak16017755,2017-05-30T05:02:57.558Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T20:38:55.007Z,51.6885,-178.4071,13.2,3.2,ml,,,,0.52,ak,ak16017749,2017-05-30T05:02:56.220Z,"28km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T20:30:59.745Z,51.7452,-178.5852,14.2,2.7,ml,,,,0.52,ak,ak16017678,2017-05-30T05:02:54.866Z,"34km WSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T20:19:15.055Z,51.7031,-178.5789,12.1,3.1,ml,,,,0.52,ak,ak16017672,2017-05-30T05:02:53.995Z,"36km WSW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T20:15:02.565Z,51.7261,-178.5161,13.8,3.1,ml,,,,0.42,ak,ak16141009,2017-05-30T05:02:53.569Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2017-05-10T20:13:55.800Z,51.2225,-178.435,10,4,mb,,212,1.019,1.23,us,us10008ra6,2017-05-30T05:58:19.897Z,"47km E of Amatignak Island, Alaska",earthquake,8.8,2,0.073,51,reviewed,us,us
2017-05-10T20:12:49.940Z,51.1745,-178.3518,23.68,3.8,mb,,214,1.01,0.89,us,us10008srm,2017-05-30T05:53:46.838Z,"53km E of Amatignak Island, Alaska",earthquake,15.9,21.1,0.091,31,reviewed,us,us
2017-05-10T20:12:45.182Z,51.4899,-176.1629,23,2.7,ml,,,,0.44,ak,ak16017666,2017-05-30T05:02:52.196Z,"55km SE of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T20:11:12.610Z,18.341,-66.1946,114,2.72,md,11,156,0.345,0.28,pr,pr2017130020,2017-05-16T22:19:30.040Z,"1km ESE of Pajaros, Puerto Rico",earthquake,2.52,1.44,0.17,10,reviewed,pr,pr
2017-05-10T20:10:16.998Z,51.6434,-178.4716,4.9,3.4,ml,,,,0.54,ak,ak16017662,2017-05-30T05:02:51.729Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-05-10T20:02:43.510Z,51.5985,-178.3468,10,3.6,mb,,188,0.784,0.96,us,us10008ra3,2017-05-30T05:49:06.948Z,"34km SSW of Tanaga Volcano, Alaska",earthquake,8.9,2,0.289,3,reviewed,us,us
2017-05-10T19:46:14.890Z,51.5298,-178.4209,3.4,3.9,mb,,,,1.15,us,us10008r8e,2017-05-30T05:44:26.731Z,"43km SSW of Tanaga Volcano, Alaska",earthquake,12.9,6.2,0.074,49,reviewed,ak,us
2017-05-10T19:45:39.885Z,51.7593,-178.4995,20.8,3,ml,,,,0.48,ak,ak16017641,2017-05-30T05:02:47.471Z,"28km WSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T19:43:15.024Z,51.7293,-178.5642,12.8,2.5,ml,,,,0.6,ak,ak16017639,2017-05-30T05:02:47.050Z,"33km WSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T19:39:11.920Z,51.6566,-178.4603,6.5,3.5,ml,,,,0.73,ak,ak16017628,2017-05-30T05:31:45.363Z,"33km SW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-10T19:37:46.340Z,51.6431,-178.5014,4.9,2.8,ml,,,,0.7,ak,ak16017625,2017-05-30T05:02:45.694Z,"36km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T19:28:38.272Z,51.6396,-178.507,6.7,3,ml,,,,0.6,ak,ak16140990,2017-05-30T05:02:44.856Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2017-05-10T19:25:54.490Z,51.7632,-178.6317,20.55,5.1,mww,,130,0.922,0.92,us,us10008r89,2017-05-30T05:19:10.199Z,"36km WSW of Tanaga Volcano, Alaska",earthquake,7.7,4.5,0.083,14,reviewed,us,us
2017-05-10T19:03:32.120Z,-27.9223,-66.5219,157.09,4.8,mb,,54,2.559,1.01,us,us10008r7s,2017-05-16T20:18:50.040Z,"42km SSW of Andalgala, Argentina",earthquake,8.1,10.3,0.197,8,reviewed,us,us
2017-05-10T18:16:32.090Z,-7.0529,129.376,153.23,4.4,mb,,52,2.118,0.35,us,us10008srk,2017-05-17T15:45:47.040Z,"236km WNW of Saumlaki, Indonesia",earthquake,5.1,9,0.13,17,reviewed,us,us
2017-05-10T17:57:46.362Z,51.7829,-178.5383,11.1,2.5,ml,,,,0.64,ak,ak16017501,2017-05-30T05:02:39.002Z,"29km WSW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T17:53:58.097Z,51.6468,-178.4057,14.8,3.1,ml,,,,0.54,ak,ak16017498,2017-05-30T05:02:38.543Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T17:50:11.040Z,51.6083,-178.4076,10.1,3.2,ml,,,,0.53,ak,ak16017494,2017-05-30T05:02:37.656Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T17:46:42.340Z,-6.5868,106.5594,121.11,4.6,mb,,104,3.881,0.81,us,us10008srg,2017-05-17T14:31:23.040Z,"5km E of Sidoger Lebak, Indonesia",earthquake,9.4,7.1,0.095,33,reviewed,us,us
2017-05-10T17:43:14.330Z,-26.522,67.5956,10,5.2,mb,,44,19.517,1.05,us,us10008r7c,2017-05-10T21:48:48.040Z,"Indian Ocean Triple Junction",earthquake,10.6,1.7,0.055,109,reviewed,us,us
2017-05-10T16:54:27.260Z,51.5678,-178.474,21.85,2.5,ml,,189,0.274,0.56,us,us10008wb2,2017-05-31T04:20:20.040Z,"42km SSW of Tanaga Volcano, Alaska",earthquake,6.3,11.7,,,reviewed,us,ak
2017-05-10T16:53:44.662Z,60.6123,-148.9023,28,3.3,ml,,,,0.56,ak,ak16017384,2017-05-31T04:17:32.040Z,"21km SSW of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T16:46:33.830Z,-21.551,-178.6045,555.06,4.5,mb,,141,4.925,0.86,us,us10008srf,2017-05-22T01:14:39.040Z,"100km S of Ndoi Island, Fiji",earthquake,14.1,13.3,0.108,25,reviewed,us,us
2017-05-10T16:45:28.690Z,51.5653,-178.4103,20.22,2.6,ml,,190,0.302,0.86,us,us10008wb1,2017-05-31T04:14:00.040Z,"40km SSW of Tanaga Volcano, Alaska",earthquake,5.6,12.2,,,reviewed,us,ak
2017-05-10T16:44:07.050Z,51.5467,-178.3726,22.61,2.5,ml,,189,0.332,0.57,us,us10008wb0,2017-05-31T04:12:26.040Z,"40km SSW of Tanaga Volcano, Alaska",earthquake,5.4,12.1,,,reviewed,us,ak
2017-05-10T16:41:57.440Z,51.634,-178.5858,18.75,2.5,ml,,182,0.179,0.43,us,us10008waz,2017-05-31T04:10:23.040Z,"41km SW of Tanaga Volcano, Alaska",earthquake,3.2,2.3,,,reviewed,us,ak
2017-05-10T16:26:59.790Z,51.4056,-178.3676,10,2.7,ml,,205,0.445,0.94,us,us10008waw,2017-05-31T04:07:02.040Z,"54km ENE of Amatignak Island, Alaska",earthquake,2.1,1.8,,,reviewed,us,ak
2017-05-10T16:23:39.960Z,51.317,-178.3157,10,2.9,ml,,205,0.538,1.32,us,us10008wav,2017-05-31T04:04:24.040Z,"55km E of Amatignak Island, Alaska",earthquake,2.7,1.3,,,reviewed,us,ak
2017-05-10T16:16:02.800Z,51.4228,-178.3429,20.02,2.8,ml,,199,0.439,1.48,us,us10008was,2017-05-31T03:59:02.040Z,"53km SSW of Tanaga Volcano, Alaska",earthquake,4.4,12.4,,,reviewed,us,ak
2017-05-10T16:12:03.150Z,51.584,-178.5012,10,3.9,mb,,188,0.251,0.65,us,us10008r5d,2017-05-31T03:50:39.040Z,"41km SW of Tanaga Volcano, Alaska",earthquake,4,2,0.078,43,reviewed,us,us
2017-05-10T15:36:34.360Z,19.813,-75.2334,21.27,3.2,ml,,120,0.161,0.06,us,us10008rab,2017-05-22T01:23:51.008Z,"36km S of Guantanamo, Cuba",earthquake,6.5,7.8,0.105,12,reviewed,us,us
2017-05-10T15:24:44.830Z,51.485,-178.415,16.69,3.8,mb,,195,0.362,1.15,us,us10008wak,2017-05-31T03:40:35.040Z,"48km SSW of Tanaga Volcano, Alaska",earthquake,3,3.1,0.359,2,reviewed,us,us
2017-05-10T15:18:06.360Z,51.5656,-178.4337,24.63,2.6,ml,,190,0.292,0.74,us,us10008waj,2017-05-31T03:13:35.040Z,"40km SSW of Tanaga Volcano, Alaska",earthquake,3.9,10.8,,,reviewed,us,ak
2017-05-10T15:14:26.400Z,65.029,-134.2162,14.05,4.4,mwr,,30,1.613,0.78,us,us10008r4v,2017-05-31T03:11:26.040Z,"179km NNE of Mayo, Canada",earthquake,1.9,3.9,0.059,28,reviewed,us,us
2017-05-10T15:12:09.590Z,35.2595,27.1674,12.73,4.1,mb,,104,1.228,0.92,us,us10008srj,2017-05-18T23:35:09.040Z,"27km S of Karpathos, Greece",earthquake,4.2,7.1,0.234,5,reviewed,us,us
2017-05-10T14:37:58.870Z,51.6561,-178.4642,11.7,3.1,ml,,,,1.29,us,us10008wac,2017-05-31T08:11:36.040Z,"33km SW of Tanaga Volcano, Alaska",earthquake,2.8,6.2,,,reviewed,ak,ak
2017-05-10T14:36:42.790Z,51.6047,-178.3792,6.7,2.5,ml,,,,1.05,us,us10008wab,2017-05-31T08:09:18.040Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,2.3,6.8,,,reviewed,ak,ak
2017-05-10T14:29:53.130Z,51.6119,-178.4083,10.3,3.2,ml,,,,1.1,us,us10008waa,2017-05-31T08:07:44.040Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,2.3,5,,,reviewed,ak,ak
2017-05-10T14:13:38.930Z,51.7184,-178.4402,15.3,2.6,ml,,,,1.17,us,us10008wa7,2017-05-31T08:04:11.040Z,"27km SW of Tanaga Volcano, Alaska",earthquake,3,2.4,,,reviewed,ak,ak
2017-05-10T14:12:39.080Z,51.6709,-178.4457,8.6,3.1,ml,,,,1.48,us,us10008wa6,2017-05-31T08:01:35.040Z,"31km SW of Tanaga Volcano, Alaska",earthquake,2.3,6.8,,,reviewed,ak,ak
2017-05-10T14:12:09.000Z,51.739,-178.4979,13.1,3.6,ml,,,,1.38,us,us10008srd,2017-05-31T07:59:15.040Z,"29km WSW of Tanaga Volcano, Alaska",earthquake,3.1,5.4,,,reviewed,ak,ak
2017-05-10T14:08:19.510Z,51.7364,-178.486,11.8,2.9,ml,,,,0.79,us,us10008wa5,2017-05-31T07:54:40.040Z,"28km SW of Tanaga Volcano, Alaska",earthquake,4.2,4.3,,,reviewed,ak,ak
2017-05-10T14:07:04.420Z,51.667,-178.4674,1,2.6,ml,,,,0.57,us,us10008wa4,2017-05-31T07:52:13.040Z,"32km SW of Tanaga Volcano, Alaska",earthquake,3.2,7.8,,,reviewed,ak,ak
2017-05-10T14:02:09.960Z,51.5718,-178.4128,4.9,3,ml,,,,1.12,us,us10008wa3,2017-05-31T07:34:17.040Z,"39km SSW of Tanaga Volcano, Alaska",earthquake,3,6.6,,,reviewed,ak,ak
2017-05-10T14:01:08.410Z,51.6573,-178.4197,11.6,2.5,ml,,,,0.99,us,us10008wa2,2017-05-31T07:29:32.040Z,"31km SW of Tanaga Volcano, Alaska",earthquake,3,5.6,,,reviewed,ak,ak
2017-05-10T13:54:30.120Z,-18.7854,-177.5099,571.41,4.6,mb,,79,4.341,0.65,us,us10008reh,2017-05-31T07:26:37.040Z,"241km NNE of Ndoi Island, Fiji",earthquake,12.6,9,0.073,56,reviewed,us,us
2017-05-10T13:52:59.290Z,51.7437,-178.2872,12.4,3,ml,,,,1.38,us,us10008wa0,2017-05-31T07:20:08.040Z,"18km SSW of Tanaga Volcano, Alaska",earthquake,4.4,5.9,,,reviewed,ak,ak
2017-05-10T13:52:52.060Z,19.1908,-64.8283,44,3.08,md,5,309,0.9932,0.13,pr,pr2017130017,2017-05-31T07:11:31.040Z,"92km NNW of Road Town, British Virgin Islands",earthquake,3.26,9.49,0.3,5,reviewed,pr,pr
2017-05-10T13:15:53.630Z,-23.9373,-66.7614,204.52,4.2,mb,,53,2.376,0.87,us,us10008r41,2017-05-31T07:03:47.040Z,"54km NW of San Antonio de los Cobres, Argentina",earthquake,9.6,11.5,0.176,9,reviewed,us,us
2017-05-10T12:34:06.223Z,50.9243,-177.0456,25.1,3.1,ml,,,,0.36,ak,ak16017061,2017-05-30T05:01:55.904Z,"109km SSW of Adak, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2017-05-10T12:30:22.850Z,18.8398,-64.382,32,2.71,md,4,328,1.0461,0.15,pr,pr2017130015,2017-05-12T21:17:42.521Z,"52km NNE of Road Town, British Virgin Islands",earthquake,3.87,9.74,0.42,4,reviewed,pr,pr
2017-05-10T12:29:39.330Z,-28.6823,-67.3759,123.19,4.6,mb,,57,2.408,0.87,us,us10008r3u,2017-05-10T12:45:55.040Z,"54km NNE of Chilecito, Argentina",earthquake,6.9,8,0.073,56,reviewed,us,us
2017-05-10T12:12:10.002Z,51.6962,-178.4619,19.8,2.6,ml,,,,0.48,ak,ak16017054,2017-05-30T05:01:53.376Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T12:00:28.223Z,51.5681,-178.4054,13.3,3.4,ml,,,,0.64,ak,ak16017046,2017-05-30T05:01:50.744Z,"39km SSW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-10T11:40:13.598Z,51.6681,-178.5437,8.7,3.5,ml,,,,0.69,ak,ak16017036,2017-05-30T05:01:47.671Z,"36km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T11:37:51.746Z,51.6807,-178.417,18.1,2.5,ml,,,,0.71,ak,ak16017034,2017-05-30T05:01:47.252Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T11:25:46.627Z,51.6973,-178.4352,18.1,2.8,ml,,,,0.5,ak,ak16017023,2017-05-30T05:01:44.916Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T11:22:13.295Z,61.4419,-151.3594,86.9,3.3,ml,,,,0.64,ak,ak16017007,2017-05-30T05:05:25.030Z,"75km W of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T11:15:03.460Z,54.7756,164.6275,10,4.7,mb,,156,3.947,0.57,us,us10008r3h,2017-05-10T11:40:02.040Z,"98km WSW of Nikol'skoye, Russia",earthquake,12.7,1.9,0.036,231,reviewed,us,us
2017-05-10T11:12:23.369Z,51.5348,-178.4165,3.5,2.5,ml,,,,0.68,ak,ak16016996,2017-05-30T05:00:56.956Z,"43km SSW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T11:03:15.740Z,51.6097,-178.3916,7.8,3.1,ml,,,,0.67,ak,ak16016943,2017-05-30T05:00:56.510Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T11:02:26.073Z,51.5814,-178.418,13.1,2.6,ml,,,,0.58,ak,ak16016942,2017-05-30T05:00:56.011Z,"38km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T11:00:48.993Z,51.7048,-178.4808,13.2,2.5,ml,,,,0.51,ak,ak16016940,2017-05-30T05:00:55.561Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-10T10:52:28.510Z,37.3564,-97.7508,4.6,2.8,mb_lg,,85,0.098,0.2,us,us10008r3d,2017-05-12T13:28:31.352Z,"10km WSW of Conway Springs, Kansas",earthquake,1.1,2.1,0.057,80,reviewed,us,us
2017-05-10T10:42:33.740Z,24.3123,126.3204,10,4.5,mb,,97,3.021,0.76,us,us10008r3c,2017-05-10T11:11:25.040Z,"118km ESE of Hirara, Japan",earthquake,7.1,1.8,0.132,17,reviewed,us,us
2017-05-10T10:40:00.310Z,32.8588333,-117.7546667,5.89,2.78,ml,44,161,0.4269,0.27,ci,ci37643007,2017-05-16T18:33:31.236Z,"44km W of La Jolla, California",earthquake,0.44,31.61,0.143,148,reviewed,ci,ci
2017-05-10T10:35:07.805Z,51.7019,-178.4738,13.2,3.4,ml,,,,0.57,ak,ak16016931,2017-05-30T05:00:53.321Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T10:32:39.139Z,51.6996,-178.4507,9,2.6,ml,,,,0.52,ak,ak16016929,2017-05-30T05:00:52.882Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-10T10:27:47.565Z,51.7118,-178.5554,12,2.5,ml,,,,0.48,ak,ak16016927,2017-05-30T05:00:52.458Z,"34km WSW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T10:25:24.125Z,51.6192,-178.4436,6.4,2.7,ml,,,,0.49,ak,ak16016926,2017-05-30T05:00:51.584Z,"36km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T10:12:13.358Z,51.5869,-178.338,7,3.3,ml,,,,0.68,ak,ak16016920,2017-05-30T05:00:49.158Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T10:07:01.398Z,51.5802,-178.3717,7.6,2.8,ml,,,,0.54,ak,ak16016917,2017-05-30T05:00:48.297Z,"37km SSW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-10T10:04:45.620Z,35.796,-97.2119,5,2.5,mb_lg,,43,0.141,0.28,us,us10008r33,2017-05-10T10:18:06.040Z,"14km N of Luther, Oklahoma",earthquake,1,2,0.071,51,reviewed,us,us
2017-05-10T09:58:19.558Z,51.7278,-178.4969,9.7,2.5,ml,,,,0.44,ak,ak16016862,2017-05-30T05:00:46.927Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T09:57:01.122Z,51.6159,-178.4265,4.8,2.5,ml,,,,0.62,ak,ak16016860,2017-05-30T05:00:45.990Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T09:50:35.160Z,51.7409,-178.4935,10.8,3,ml,,,,0.5,ak,ak16016857,2017-05-30T05:00:44.997Z,"29km WSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T09:30:02.441Z,51.6818,-178.4793,5.6,3.5,ml,,,,0.55,ak,ak16016853,2017-05-30T05:00:44.096Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-10T09:25:03.707Z,51.6306,-178.5421,11.3,3.1,ml,,,,0.57,ak,ak16016849,2017-05-30T05:00:42.838Z,"39km SW of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-05-10T09:03:29.394Z,51.6852,-178.4719,12,2.8,ml,,,,0.62,ak,ak16016828,2017-05-30T05:00:39.107Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T08:54:00.526Z,51.6849,-178.44,15.2,2.8,ml,,,,0.65,ak,ak16016820,2017-05-30T05:00:36.391Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T08:53:04.215Z,51.6411,178.59,61.5,2.6,ml,,,,0.25,ak,ak16016821,2017-05-30T05:00:35.972Z,"34km S of Little Sitkin Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-05-10T08:46:21.222Z,51.5136,-178.4426,5.3,3,ml,,,,0.82,ak,ak16016818,2017-05-30T05:00:35.531Z,"46km SSW of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-05-10T08:40:58.784Z,51.6269,-178.4267,6.6,2.9,ml,,,,0.52,ak,ak16016816,2017-05-30T05:00:35.104Z,"34km SW of Tanaga Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-05-10T08:32:20.900Z,51.6629,-178.4479,13.2,2.6,ml,,,,0.35,ak,ak16016809,2017-05-30T05:00:34.676Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-05-10T08:25:12.286Z,51.6033,-178.3939,16.1,3.4,ml,,,,0.42,ak,ak16016804,2017-05-30T05:00:33.732Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-10T08:23:43.781Z,51.609,-178.4488,13.7,2.9,ml,,,,0.51,ak,ak16016802,2017-05-30T05:00:33.320Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T08:20:56.148Z,51.617,-178.4261,4.9,3.6,ml,,,,0.52,ak,ak16016800,2017-05-30T05:00:32.876Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-05-10T08:17:42.420Z,-27.3237,-69.702,132.68,4.4,mb,,59,0.544,1.42,us,us10008r2r,2017-05-10T08:38:56.040Z,"62km E of Copiapo, Chile",earthquake,5.9,8.6,0.149,13,reviewed,us,us
2017-05-10T08:14:32.090Z,47.5791667,-122.584,24.5,3.38,ml,57,37,0.0366,0.21,uw,uw61264612,2017-05-15T02:09:54.477Z,"1km ESE of Enetai, Washington",earthquake,0.28,0.41,0.264,53,reviewed,uw,uw
2017-05-10T08:14:28.009Z,51.6348,-178.4737,7.1,3.7,ml,,,,0.69,ak,ak16016787,2017-05-30T05:00:32.441Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-05-10T08:12:19.633Z,51.6502,-178.4339,9.8,3,ml,,,,0.48,ak,ak16016775,2017-05-30T05:00:32.002Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T08:03:52.087Z,51.5929,-178.4073,11.7,4.1,ml,,,,0.51,ak,ak16016745,2017-05-30T05:00:31.523Z,"37km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T08:02:18.688Z,51.6475,-178.4752,18.4,4.3,ml,,,,0.71,ak,ak16140801,2017-05-30T05:00:31.105Z,"34km SW of Tanaga Volcano, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2017-05-10T08:01:26.662Z,51.622,-178.4772,3,4.7,ml,,,,0.63,ak,ak16140800,2017-05-30T05:00:30.691Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T07:59:57.560Z,51.6801,-178.3828,10,5.9,mww,,51,0.783,0.98,us,us10008r2h,2017-05-30T05:05:25.911Z,"28km SW of Tanaga Volcano, Alaska",earthquake,3.3,1.8,,,reviewed,us,us
2017-05-10T07:57:15.857Z,51.6918,-178.4683,13.2,2.6,ml,,,,0.53,ak,ak16016688,2017-05-30T05:00:28.697Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-05-10T07:40:05.014Z,51.6956,-178.4445,16.2,3.3,ml,,,,0.63,ak,ak16016683,2017-05-30T05:00:26.537Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T07:22:48.860Z,51.5067,-178.1781,10,3.9,mb,,187,0.726,0.76,us,us10008r2c,2017-05-30T05:00:23.957Z,"42km S of Tanaga Volcano, Alaska",earthquake,9.8,2,0.083,39,reviewed,us,us
2017-05-10T07:20:32.000Z,18.7688,-67.2465,10,2.94,md,19,252,0.3303,0.15,pr,pr2017130011,2017-05-12T21:43:00.618Z,"34km NNW of San Antonio, Puerto Rico",earthquake,0.57,0.6,0.31,17,reviewed,pr,pr
2017-05-10T07:19:55.632Z,51.627,-178.4055,11.1,3.4,ml,,,,0.51,ak,ak16016665,2017-05-30T05:00:23.501Z,"33km SSW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T07:12:44.926Z,51.611,-178.4458,6.8,3.1,ml,,,,0.51,ak,ak16016663,2017-05-30T05:00:23.021Z,"36km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-10T06:26:02.430Z,51.6274,-178.3861,6.9,2.5,ml,,,,0.51,ak,ak16016610,2017-05-30T05:00:18.765Z,"33km SSW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-10T06:08:03.384Z,51.6826,-178.4969,11.4,3,ml,,,,0.5,ak,ak16016604,2017-05-30T05:00:17.039Z,"33km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-10T05:53:33.642Z,51.7436,-178.4602,12.6,2.7,ml,,,,0.55,ak,ak16016596,2017-05-30T05:00:15.619Z,"26km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-10T05:45:47.913Z,51.7146,-178.4774,8.6,2.8,ml,,,,0.59,ak,ak16016555,2017-05-30T05:00:14.659Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
